embedding_size,window_size,algorithm,n_clusters,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,fmi,vi,micro_precision,micro_recall,micro_f1,noise_points,noise_percentage,clustered_points,clustered_percentage,total_points_in_embedding,compared_points
50,2,"DBSCAN (cosine, eps=0.1, min_samples=4)",1,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.4751447269066197,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,3.0,0.43923865300146414,680.0,99.56076134699853,683,683
50,2,"DBSCAN (cosine, eps=0.1, min_samples=5)",1,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.4751447269066197,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,3.0,0.43923865300146414,680.0,99.56076134699853,683,683
50,2,"DBSCAN (cosine, eps=0.25, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.25, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.25, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.25, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.5, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.5, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.5, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.5, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.75, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.75, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.75, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=0.75, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.0, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.0, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.0, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.0, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.25, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.25, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.25, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.25, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.5, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.5, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.5, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.5, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.75, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.75, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.75, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=1.75, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.0, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.0, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.0, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.0, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.5, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.5, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.5, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=2.5, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=3.0, min_samples=2)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=3.0, min_samples=3)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=3.0, min_samples=4)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (cosine, eps=3.0, min_samples=5)",1,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,0.0,0.0,683.0,100.0,683,683
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=2)",58,0.9329482979911576,30658196.35562358,0.1345998202897128,-0.005695280033919349,0.32566474326819733,0.27599571224161645,0.3971342321981529,0.3256647432681973,0.47078519934635044,0.15891719180724287,0.23762292433882912,0.14824494192086538,3.462976319070518,0.191800878477306,0.191800878477306,0.191800878477306,417.0,61.054172767203525,266.0,38.94582723279649,683,683
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=3)",31,0.9446948537012043,53436500.40667001,0.1242422159624957,-0.01001141146871283,0.2671422612629238,0.20408401726695033,0.3865922135775645,0.2671422612629238,0.34824628780042793,0.14157592196597305,0.20131095848057273,0.1615526005895861,3.3925646992315883,0.18594436310395315,0.18594436310395315,0.18594436310395315,471.0,68.96046852122987,212.0,31.039531478770137,683,683
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=4)",19,0.9428002619894238,73278064.02747904,0.14119019161899032,-0.01183282615630361,0.223656642783897,0.15900838053293376,0.3768888934436132,0.22365664278389702,0.306854939931863,0.16054329612837276,0.21079884214020145,0.17138971833128291,3.3445224692842297,0.1800878477306003,0.1800878477306003,0.1800878477306003,507.0,74.23133235724744,176.0,25.768667642752565,683,683
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=5)",14,0.9521292512635263,92875616.69646639,0.11906451438013924,-0.011430030298727772,0.20233526184647346,0.13811856574819784,0.3781535744481721,0.20233526184647346,0.32613469389560473,0.18569515507174847,0.23664752135659223,0.17883993014886926,3.2994605638760044,0.1800878477306003,0.1800878477306003,0.1800878477306003,527.0,77.15959004392387,156.0,22.840409956076137,683,683
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=2)",61,0.7140130856587092,1752572.2989495466,0.44328382923378323,-0.00468237242593461,0.3539910388412401,0.33572931203030065,0.37435370875090224,0.3539910388412401,0.3888564775622659,0.17271690759999273,0.2391925617535275,0.11321335293424624,3.712595198085295,0.19619326500732065,0.19619326500732065,0.19619326500732068,313.0,45.827232796486086,370.0,54.172767203513914,683,683
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=3)",39,0.7293682891048798,2369934.809870513,0.4448122077876578,-0.006656157855703654,0.315642903814219,0.2788215830264469,0.3636692510099282,0.315642903814219,0.3302522499287205,0.163986748869834,0.21915305309540106,0.1265827423879712,3.6631541715313096,0.19912152269399708,0.19912152269399708,0.19912152269399708,357.0,52.26939970717424,326.0,47.73060029282577,683,683
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=4)",29,0.7563265587576183,3036441.091501519,0.4202083456272435,-0.008821372054042806,0.285484475136766,0.2387242496053255,0.3550252055289465,0.28548447513676595,0.25508375207114703,0.14621558484866998,0.1858822906648769,0.13623915913532242,3.620493518116279,0.19326500732064422,0.19326500732064422,0.19326500732064422,392.0,57.39385065885798,291.0,42.60614934114202,683,683
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=5)",23,0.7705109066512043,3716569.0096018016,0.39367354820673545,-0.010890483211850748,0.2644742416399529,0.2120668272660804,0.3512866062964506,0.26447424163995287,0.2675281752990731,0.16747366576502218,0.20599418201617037,0.14263856080006326,3.573792300071493,0.18887262079062958,0.18887262079062958,0.18887262079062958,418.0,61.20058565153734,265.0,38.79941434846266,683,683
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=2)",32,0.2568144604906094,163774.6055185848,0.6290444812268627,0.10421232111398901,0.37165038942428724,0.3327984816134035,0.42077267202483937,0.37165038942428724,0.3243542331972594,0.15615112799140612,0.21081254642922959,0.19305431528107758,3.40949578662496,0.23572474377745242,0.23572474377745242,0.23572474377745242,114.0,16.691068814055637,569.0,83.30893118594437,683,683
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=3)",18,0.394634968451675,279486.08224437217,0.5716418898533477,0.09434315528843831,0.34077665637829185,0.29326306248388495,0.40666295819935405,0.34077665637829185,0.31178062310586485,0.21318542103335697,0.25322431478725893,0.19020335688696105,3.437654054208367,0.22693997071742317,0.22693997071742317,0.22693997071742317,142.0,20.790629575402637,541.0,79.20937042459737,683,683
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=4)",14,0.49362929565893926,353288.4692350293,0.5368790483707866,0.08811882893619387,0.326317605637665,0.2761269354180466,0.39880751475885656,0.32631760563766493,0.37218100476324534,0.26540741566186005,0.30985380370235427,0.18741880048609513,3.45434355874026,0.2240117130307467,0.2240117130307467,0.2240117130307467,157.0,22.986822840409957,526.0,77.01317715959004,683,683
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=5)",13,0.4990405901857658,378739.5378532037,0.5261281934001646,0.08585178614840923,0.3199672209296022,0.26893342493320443,0.39490604463540724,0.3199672209296023,0.35660029679855204,0.27543444278023255,0.3108057133360511,0.1869000769344604,3.4634682001084265,0.22693997071742317,0.22693997071742317,0.22693997071742317,165.0,24.15812591508053,518.0,75.84187408491947,683,683
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=2)",11,0.48847038719952385,91666.24254711125,0.3791253270767546,0.15108531324082386,0.3982535333429018,0.2795844162487663,0.691950872438095,0.3982535333429018,0.48287409492276473,0.31049129090195793,0.37795498456194876,0.3503276439891293,2.5598170991395843,0.2840409956076135,0.2840409956076135,0.2840409956076135,13.0,1.903367496339678,670.0,98.09663250366032,683,683
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=3)",9,0.48899986537279344,113724.98536920427,0.4080112388262201,0.15105810042444678,0.39541709769502426,0.2764421074584257,0.694176268293015,0.39541709769502426,0.4299014025951006,0.3831728824156828,0.4051943656900302,0.3503825038286045,2.5612187705755383,0.28111273792093705,0.28111273792093705,0.28111273792093705,17.0,2.4890190336749636,666.0,97.51098096632504,683,683
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=4)",7,0.945245484387802,149648.30639029268,0.1655203748976471,0.1508129700475544,0.3881792524630632,0.2696465873243498,0.6926642441865712,0.38817925246306323,0.3725483218713267,0.41184517570130785,0.39121239416984366,0.3502726083720117,2.5753061977185983,0.2781844802342606,0.2781844802342606,0.2781844802342606,24.0,3.513909224011713,659.0,96.48609077598829,683,683
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=5)",7,0.945245484387802,149648.30639029268,0.1655203748976471,0.1508129700475544,0.3881792524630632,0.2696465873243498,0.6926642441865712,0.38817925246306323,0.3725483218713267,0.41184517570130785,0.39121239416984366,0.3502726083720117,2.5753061977185983,0.2781844802342606,0.2781844802342606,0.2781844802342606,24.0,3.513909224011713,659.0,96.48609077598829,683,683
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=2)",8,0.8002887848680775,128809.16680357473,0.20260666962611978,0.14874921819905718,0.3910002858520399,0.2701822530785205,0.7072733882996243,0.3910002858520399,0.43487212130556846,0.3865427676458792,0.4092856742737343,0.3499433272006294,2.549992462711181,0.2796486090775988,0.2796486090775988,0.2796486090775988,6.0,0.8784773060029283,677.0,99.12152269399708,683,683
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=3)",6,0.9449617452678701,178993.45872402476,0.1148754991742749,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,10.0,1.4641288433382138,673.0,98.5358711566618,683,683
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=4)",6,0.9449617452678701,178993.45872402476,0.1148754991742749,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,10.0,1.4641288433382138,673.0,98.5358711566618,683,683
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=5)",6,0.9449617452678701,178993.45872402476,0.1148754991742749,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,10.0,1.4641288433382138,673.0,98.5358711566618,683,683
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=2)",6,0.9417642201892935,164383.30374987196,0.1267457459407925,0.14689823624486914,0.380293057650905,0.26057449991136,0.7035178764149804,0.380293057650905,0.35723405200699176,0.44748481153467673,0.39729853413046085,0.34870415188869375,2.5730127656931385,0.2752562225475842,0.2752562225475842,0.2752562225475842,3.0,0.43923865300146414,680.0,99.56076134699853,683,683
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=3)",6,0.9417642201892935,164383.30374987196,0.1267457459407925,0.14689823624486914,0.380293057650905,0.26057449991136,0.7035178764149804,0.380293057650905,0.35723405200699176,0.44748481153467673,0.39729853413046085,0.34870415188869375,2.5730127656931385,0.2752562225475842,0.2752562225475842,0.2752562225475842,3.0,0.43923865300146414,680.0,99.56076134699853,683,683
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=4)",6,0.9419502322073223,167462.3930205315,0.12457074940511285,0.1468944276853474,0.37984318683376256,0.260448823976208,0.7013582592259165,0.37984318683376256,0.34664797142091114,0.44748481153467673,0.390664396406966,0.34866484751082955,2.5766868614011496,0.2752562225475842,0.2752562225475842,0.2752562225475842,4.0,0.5856515373352855,679.0,99.41434846266472,683,683
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=5)",6,0.9419502322073223,167462.3930205315,0.12457074940511285,0.1468944276853474,0.37984318683376256,0.260448823976208,0.7013582592259165,0.37984318683376256,0.34664797142091114,0.44748481153467673,0.390664396406966,0.34866484751082955,2.5766868614011496,0.2752562225475842,0.2752562225475842,0.2752562225475842,4.0,0.5856515373352855,679.0,99.41434846266472,683,683
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=2)",5,0.9381387595264478,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,2.0,0.29282576866764276,681.0,99.70717423133236,683,683
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=3)",5,0.9381387595264478,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,2.0,0.29282576866764276,681.0,99.70717423133236,683,683
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=4)",5,0.9381387595264478,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,2.0,0.29282576866764276,681.0,99.70717423133236,683,683
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=5)",5,0.9381387595264478,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,2.0,0.29282576866764276,681.0,99.70717423133236,683,683
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=2)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=3)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=4)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=5)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=2)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=3)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=4)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=5)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=2)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=3)",5,0.937734668732596,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,1.0,0.14641288433382138,682.0,99.85358711566617,683,683
